c,x,y,z
0,3.1209,5.53111,12.1
1,3.37421,5.9189,12.8
2,3.23074,4.89303,15.05
3,0.08158,1.59397,9.65
4,1.22227,6.35042,3.05
5,2.83915,6.52812,15.7
6,5.40603,2.86078,9.6
7,6.64958,5.33021,9.0
8,3.94785,3.80236,6.05
9,5.94639,4.27198,2.9
10,2.79201,2.3032,3.3
11,5.67787,3.42427,12.8
12,5.85684,2.12324,7.9
13,2.17149,2.48289,11.55
14,3.70541,6.40969,13.4
15,2.0831,2.53902,14.15
16,6.84015,2.44321,18.75
17,0.97512,3.94739,15.4
18,1.20556,5.79912,12.45
19,5.45387,5.35874,13.85
20,4.98684,5.09794,13.2
21,5.47188,1.97512,12.3
22,0.34373,5.33641,18.85
23,1.1725,5.4144,17.45
24,4.95881,0.71251,6.75
25,2.5,4.55275,11.65
26,5.70755,5.58976,14.85
27,5.87022,4.63785,5.7
28,6.42472,6.18928,8.5
29,6.7789,5.55761,8.7
30,5.10697,3.05776,8.9
31,6.10001,5.64687,9.5
32,2.42531,6.20374,6.8
33,4.16447,5.81352,3.0
34,3.5,6.8942,13.2
35,6.61337,0.34399,7.65
