c,x,y,z
0,4.0207,5.50344,13.8
1,0.77794,5.7785,3.3
2,1.2359,6.38217,15.2
3,0.52911,0.39965,10.2
4,0.81184,0.44155,17.6
5,5.68663,5.94526,7.1
6,0.04302,1.16004,19.3
7,2.31953,0.12695,9.75
8,0.63897,2.05261,3.95
9,3.60697,3.72624,3.6
10,1.44512,6.34689,8.3
11,1.55761,0.42897,6.45
12,5.25971,3.5,2.1
13,3.0156,5.51881,18.35
14,3.97258,2.54831,8.3
15,4.94639,3.42242,17.15
16,4.81939,6.90168,18.05
17,6.48667,1.80747,12.45
18,0.94021,3.90087,13.2
19,0.591,4.28322,0.9
20,0.46942,2.05606,2.1
21,3.46881,2.90066,5.95
22,1.5,2.54346,15.25
23,2.87688,0.32745,3.0
24,0.27083,4.60697,4.4
25,1.85904,3.45017,10.0
26,2.72206,2.69238,17.6
27,5.49207,0.17223,3.2
28,3.72955,3.52405,13.8
29,0.31037,1.78964,8.45
30,5.86039,1.49861,13.75
31,4.92334,2.99622,11.4
32,0.10733,5.18648,8.7
33,5.61345,0.73309,2.4
34,6.72206,4.17223,17.2
35,6.76926,5.95548,14.05
