c,x,y,z
0,6.2592,2.6355,12.95
1,1.02966,3.29009,1.6
2,3.68471,5.61783,19.05
3,3.10386,6.48078,4.0
4,5.31529,4.08774,18.4
5,4.02853,5.45017,4.4
6,0.18663,2.82824,13.0
7,4.31221,0.5,12.55
8,1.73309,1.22206,6.0
9,2.93661,2.43049,2.5
10,6.42897,0.15473,2.95
11,0.26871,0.33641,0.8
12,5.34135,4.98505,16.1
13,4.79444,2.01712,16.2
14,2.70963,2.88725,10.0
15,6.72206,6.34416,18.4
16,0.53407,4.79329,9.95
17,3.17116,0.27027,8.4
18,3.58231,4.43317,5.6
19,4.46881,4.31959,3.2
20,3.61214,5.61551,11.8
21,5.5348,1.65649,5.45
22,6.32462,2.28813,10.55
23,4.35791,3.65311,1.5
24,2.83386,3.18523,7.8
25,2.24491,6.09127,2.35
26,1.96499,6.35151,16.1
27,2.06434,5.63914,13.25
28,6.91375,6.82777,15.6
29,2.11307,3.79718,15.45
30,6.40632,6.84015,8.7
31,1.63114,3.29718,18.35
32,3.19638,4.40789,10.6
33,5.34373,5.22673,7.3
34,2.55013,0.60697,14.55
35,0.77794,1.4476,17.55
