c,x,y,z
0,3.9169,2.95679,18.4
1,5.85457,3.32942,2.25
2,1.17182,4.97258,18.6
3,4.96881,6.32597,7.4
4,1.09551,2.15473,17.45
5,6.75475,0.59388,15.3
6,4.26325,1.12761,16.1
7,5.21818,3.45169,12.3
8,0.21167,6.84055,9.85
9,3.94639,2.62827,3.15
10,3.8749,6.35151,11.1
11,1.70503,2.55434,11.65
12,3.41464,0.5147,0.95
13,0.94748,2.21036,18.85
14,2.3271,2.5373,4.95
15,2.65064,0.03475,17.15
16,5.92137,5.9499,16.6
17,0.36062,1.28182,9.3
18,6.4471,5.22624,12.45
19,5.90586,6.02099,2.75
20,3.58032,4.72206,1.0
21,3.27703,0.56577,6.55
22,2.36045,3.08277,7.9
23,1.67938,4.96254,3.8
24,4.71201,0.0454,4.15
25,0.54853,4.07906,7.35
26,0.79626,5.72206,15.55
27,1.21201,2.13114,1.7
28,3.70634,6.24867,16.45
29,5.2164,3.5,5.2
30,0.10867,4.15985,16.9
31,0.38786,0.09251,5.5
32,5.84238,4.4652,9.3
33,3.21787,6.0156,11.3
34,2.0156,3.40323,13.8
35,0.66359,0.42851,12.2
