Re,Rx2,Ry2,Rz2
4.123105625617661,4.0,4.0,9
5.385164807134504,9.0,16.0,4
7.810249675906654,36.0,25.0,0
5.385164807134504,25.0,0.0,4
4.58257569495584,1.0,4.0,16
8.306623862918075,4.0,49.0,16
2.23606797749979,4.0,1.0,0
3.3166247903554,9.0,1.0,1
3.3166247903554,1.0,1.0,9
4.123105625617661,1.0,0.0,16
9.848857801796104,81.0,0.0,16
4.58257569495584,1.0,4.0,16
3.605551275463989,4.0,9.0,0
2.23606797749979,4.0,1.0,0
7.14142842854285,1.0,1.0,49
7.681145747868608,49.0,9.0,1
3.0,4.0,1.0,4
3.0,4.0,4.0,1
6.4031242374328485,9.0,16.0,16
6.082762530298219,1.0,36.0,0
3.0,4.0,1.0,4
4.358898943540674,9.0,9.0,1
5.916079783099616,1.0,9.0,25
9.433981132056603,25.0,64.0,0
3.605551275463989,4.0,9.0,0
3.0,4.0,4.0,1
3.3166247903554,1.0,1.0,9
7.14142842854285,1.0,1.0,49
5.916079783099616,9.0,25.0,1
6.4031242374328485,4.0,1.0,36
1.0,0.0,0.0,1
5.0,16.0,9.0,0
3.605551275463989,0.0,4.0,9
8.06225774829855,25.0,36.0,4
3.3166247903554,9.0,1.0,1
5.196152422706632,25.0,1.0,1
