c,x,y,z
0,1.78727,4.84015,18.05
1,2.66511,4.61215,5.3
2,3.87233,3.55013,17.95
3,5.68946,1.89772,11.5
4,4.07547,1.97901,10.25
5,5.09794,3.11562,10.8
6,4.64818,6.04079,19.05
7,4.5,3.32967,16.7
8,3.98288,2.5524,15.5
9,3.77794,6.31548,8.85
10,3.20832,2.2164,15.8
11,1.70146,2.0,6.4
12,1.73307,0.33597,2.1
13,0.40676,0.21504,9.95
14,1.78799,1.43676,4.3
15,1.66159,1.47853,17.2
16,1.42276,2.4853,5.65
17,1.88725,0.00262,11.05
18,1.7836,0.07666,2.15
19,2.68663,1.35042,12.15
20,6.64958,0.68663,8.35
21,0.88663,0.5529,13.75
22,3.88438,5.23074,16.25
23,3.68663,4.84956,9.4
24,4.9585,2.59031,5.85
25,2.07662,6.84351,8.45
26,3.88663,1.21201,3.2
27,4.93292,5.9546,6.95
28,2.62413,3.84427,3.45
29,3.45633,0.39774,15.0
30,2.71201,2.96525,4.45
31,3.37587,1.22404,5.65
32,6.62287,6.46645,7.55
33,1.46653,4.00783,10.95
34,0.42783,6.64958,17.7
35,3.59896,1.9844,4.5
