c,x,y,z
0,2.73283,6.46701,14.9
1,0.29825,6.60934,3.75
2,4.78799,3.75932,17.7
3,0.86441,1.62019,1.05
4,0.90449,2.10594,15.8
5,3.16365,3.39751,18.8
6,6.37923,5.23865,17.45
7,2.71489,2.44443,4.6
8,1.90206,2.32011,12.8
9,5.15473,1.77794,0.9
10,1.00476,4.64556,9.65
11,0.92775,2.94594,6.4
12,0.3346,6.53299,8.6
13,2.60035,6.12978,18.75
14,6.84527,1.97554,5.6
15,4.05612,0.83692,18.1
16,0.61214,2.44748,18.4
17,3.93177,5.19984,9.6
18,4.84527,6.61214,10.95
19,2.16183,4.96306,1.45
20,3.57928,4.38786,5.15
21,2.60697,1.37221,13.1
22,5.36714,4.83825,4.5
23,4.10697,0.55638,6.65
24,2.9369,0.45607,1.45
25,4.23408,0.73283,4.55
26,4.6654,0.94042,13.95
27,3.21385,3.10697,7.05
28,1.1875,5.68279,14.35
29,0.18663,1.54885,12.8
30,1.86078,6.44411,9.8
31,6.30614,3.15649,8.75
32,5.24845,2.72206,13.1
33,5.77172,4.21273,2.45
34,4.60191,3.84238,12.2
35,3.0454,5.85763,15.8
