Re,Rx2,Ry2,Rz2
1.7320508075688772,1.0,1.0,1
3.0,1,4.0,4
2.23606797749979,4,0.0,1
7.280109889280518,36,16,1
7.280109889280518,1,36.0,16
3.605551275463989,0,4,9
7.0,36.0,9.0,4
4.123105625617661,1,16,0
4.898979485566356,4,16.0,4
3.0,4.0,1.0,4
3.0,1.0,4.0,4
5.916079783099616,9.0,25.0,1
1.7320508075688772,1,1.0,1
5.385164807134504,16.0,9,4
4.123105625617661,4.0,9,4
3.605551275463989,4.0,0,9
3.3166247903554,1,1,9
4.58257569495584,16.0,4.0,1
1.0,1.0,0.0,0
2.23606797749979,4,1,0
4.358898943540674,9,9.0,1
5.744562646538029,1,16.0,16
4.58257569495584,16,4.0,1
4.358898943540674,9.0,9.0,1
3.0,0,9.0,0
4.123105625617661,1,0,16
3.7416573867739413,1,4.0,9
3.605551275463989,0,4.0,9
5.916079783099616,25.0,9.0,1
2.23606797749979,4,0.0,1
4.123105625617661,4.0,4,9
7.14142842854285,1.0,1,49
3.0,0,9,0
4.58257569495584,4.0,1,16
3.3166247903554,1.0,9,1
5.385164807134504,9.0,16,4
