c,x,y,z
0,3.09551,5.65627,18.75
1,5.28581,1.18928,1.15
2,4.20033,1.93256,18.95
3,5.72206,4.70175,4.75
4,0.5529,4.70634,18.4
5,5.10697,5.54983,14.85
6,4.72624,3.3271,16.15
7,6.30372,2.10143,8.45
8,6.41972,4.82593,13.25
9,5.37736,4.47014,1.2
10,4.20637,5.89303,10.9
11,2.90573,1.42212,14.0
12,1.25467,1.42724,2.25
13,6.15649,6.71548,18.0
14,2.3005,5.53285,4.2
15,0.70755,6.70177,11.2
16,0.33502,2.87421,18.6
17,1.84981,4.24525,10.55
18,1.57573,6.86086,12.5
19,5.83378,2.61611,1.6
20,1.23223,4.0,3.45
21,6.1851,0.67162,7.15
22,4.38534,3.03592,10.1
23,3.20464,6.40982,4.9
24,1.91584,2.42492,3.1
25,0.73675,4.97512,6.15
26,1.61214,4.68471,14.0
27,6.0,1.31721,6.45
28,2.87465,0.39774,16.75
29,2.57028,0.3461,8.3
30,1.9369,2.57103,15.45
31,2.84527,2.37981,5.35
32,4.39258,2.56614,9.35
33,6.83254,1.63171,9.1
34,4.0697,6.08971,15.0
35,5.72383,2.85532,12.95
