Re,Rx2,Ry2,Rz2
6.708203932499369,0.0,36.0,9
1.7320508075688772,1.0,1.0,1
5.916079783099616,9.0,25.0,1
3.3166247903554,9.0,1.0,1
6.4031242374328485,36.0,1.0,4
3.3166247903554,9.0,1.0,1
2.23606797749979,0.0,1.0,4
2.23606797749979,4.0,0.0,1
2.23606797749979,0.0,4.0,1
5.196152422706632,1.0,1.0,25
9.9498743710662,1.0,49.0,49
2.449489742783178,4.0,1.0,1
2.449489742783178,4.0,1.0,1
3.0,0.0,9.0,0
5.0,25.0,0.0,0
7.681145747868608,49.0,9.0,1
3.0,1.0,4.0,4
5.0,0.0,9.0,16
6.708203932499369,25.0,16.0,4
5.0,16.0,9.0,0
3.3166247903554,9.0,1.0,1
4.123105625617661,9.0,4.0,4
4.358898943540674,9.0,1.0,9
1.0,1.0,0.0,0
2.23606797749979,1.0,4.0,0
3.605551275463989,0.0,9.0,4
1.0,1.0,0.0,0
6.708203932499369,4.0,16.0,25
1.7320508075688772,1.0,1.0,1
3.605551275463989,9.0,4.0,0
4.58257569495584,16.0,1.0,4
2.23606797749979,4.0,1.0,0
4.242640687119285,16.0,1.0,1
3.0,0.0,9.0,0
5.0,16.0,0.0,9
3.0,4.0,1.0,4
