Rg,Rgx2,Rgy2,Rgz2
2.034542454754877,1.6670009521000009,2.2623620481,0.20999999999999996
1.742316667113071,0.24751303209999995,1.7481543364,1.0399999999999998
1.582614639449541,0.4101787568999999,0.9944903401000005,1.1
1.6964392746278896,1.2961825123999997,1.0942237001000004,0.4875
2.412329832920863,1.5513379903999998,2.7204972324000005,1.5475
1.849681513369261,2.2938217008999997,0.6,0.5275000000000001
1.6017150928926156,0.6279674243999999,0.5475238144000002,1.3900000000000001
2.162202563614242,2.0445463236,0.7905736025000001,1.8399999999999999
2.165540799430941,1.1291859236,1.3603810304000001,2.2
2.415625760750204,0.7101459264000003,3.597601889600002,1.5275000000000003
1.8346095860427638,1.0484634816000002,1.9298288516000004,0.3875
2.459510083024666,2.6864024881,2.4152873604,0.9474999999999998
2.081373641228312,1.4315170244000004,2.5405992100000003,0.36000000000000015
2.1945132911422522,1.0826150120999998,2.5857735729,1.1474999999999997
1.904582439066369,1.1311433296000002,1.4487909375999997,1.0474999999999999
2.778033392905852,2.4501509721,1.3073185600000001,3.96
2.1717568815362367,1.7072157476,2.4493122049,0.5599999999999998
1.9412704476450466,0.7889273283999996,2.0321036225,0.9475
2.094500099713533,0.6475579120999997,3.0518727556,0.6875
2.0081044121509217,2.3741124899999977,1.4483708401,0.20999999999999996
2.045813285370881,0.44077006250000006,3.2545819360999984,0.48999999999999994
1.9270394769438433,0.7314639616000005,0.9920171841000002,1.9900000000000002
2.1895446534839156,2.55395841,0.5901473796,1.65
2.49288794172542,3.1593639524,1.5276263375999999,1.5275000000000005
1.950374523879965,1.2400485809,1.1039122025,1.4600000000000004
2.392131969540978,3.2282127001,2.306582659599999,0.1875
1.831516723510872,1.8664860841000004,0.6279674243999999,0.8599999999999998
2.3857648492883787,2.4096828761,1.0546910400000002,2.2274999999999996
1.961253939626381,1.0663696361000001,0.5901473795999999,2.1900000000000004
2.124061208251777,3.3216360163999994,0.5,0.69
2.315912931891007,2.8359527080999993,0.5,2.0275000000000003
1.9852902466390148,1.3313072409000004,1.0100701225000002,1.6
2.4600588352517097,2.0918894728999993,1.05,2.9100000000000006
2.240688669873617,0.24004858089999997,2.6406371343999995,2.1399999999999997
1.6647090234932953,0.22759702249999997,0.9961591104000004,1.5475
2.388123020323701,2.588920536099999,1.6742110240999994,1.44
