Re,Rx2,Ry2,Rz2
5.196152422706632,1,1.0,25
1.7320508075688772,1,1,1
8.660254037844387,49.0,25.0,1
4.123105625617661,16.0,0,1
4.123105625617661,1.0,16.0,0
7.14142842854285,25.0,25.0,1
5.385164807134504,16.0,4.0,9
3.3166247903554,1,1,9
7.280109889280518,0.0,49.0,4
2.23606797749979,0,4,1
4.58257569495584,16.0,4,1
5.916079783099616,25.0,9.0,1
3.3166247903554,1,9.0,1
7.0,4,36.0,9
5.385164807134504,9,4.0,16
2.23606797749979,0,1,4
5.0,9.0,16.0,0
5.744562646538029,16.0,1,16
7.681145747868608,49.0,9,1
5.0,9.0,16.0,0
2.23606797749979,1.0,4,0
9.643650760992955,25,4.0,64
6.4031242374328485,25.0,0,16
5.385164807134504,9.0,4.0,16
5.196152422706632,1,25.0,1
6.4031242374328485,16,0.0,25
6.4031242374328485,9,16,16
3.3166247903554,9.0,1.0,1
7.14142842854285,49.0,1,1
2.23606797749979,4,0.0,1
6.708203932499369,16,25,4
5.744562646538029,4.0,25,4
5.744562646538029,16.0,16.0,1
5.385164807134504,4,25.0,0
8.306623862918075,64.0,4,1
9.643650760992955,4.0,64.0,25
