c,x,y,z
0,3.05361,3.85506,10.55
1,1.64849,3.3364,3.0
2,1.85138,6.56553,16.65
3,3.02099,5.33607,6.6
4,5.88867,4.97901,11.95
5,5.32011,2.75897,11.55
6,1.28799,6.30372,6.5
7,1.04119,6.0,3.65
8,2.09414,6.72383,15.7
9,6.4055,5.31037,10.6
10,0.26691,2.64436,13.0
11,6.31721,1.9546,8.1
12,2.83523,3.08831,7.35
13,0.11562,6.40104,13.05
14,5.89303,0.4051,9.1
15,3.00783,2.94203,6.3
16,3.03475,6.80016,2.85
17,6.70755,3.46889,14.45
18,5.0454,5.75133,11.95
19,4.49904,4.80185,6.95
20,2.81199,6.71251,17.35
21,5.55761,3.42395,10.55
22,4.06171,5.84238,4.7
23,5.24251,3.6749,14.7
24,6.10697,3.96805,2.95
25,3.6684,6.15762,6.4
26,0.44929,6.15985,10.8
27,1.85883,2.64849,14.55
28,3.02277,6.57773,15.9
29,3.03746,4.43119,12.8
30,5.43937,3.49904,15.9
31,1.23771,0.15649,13.0
32,3.60226,4.09414,14.85
33,3.65708,0.81785,3.6
34,3.0,5.45195,16.75
35,6.24491,5.81581,7.5
