c,x,y,z
0,4.0,3.262,14.2
1,4.88725,4.07149,1.6
2,4.4428,6.34373,18.65
3,5.93078,6.28682,5.25
4,2.84015,1.9601,17.35
5,3.85072,0.02446,7.25
6,4.10249,3.02099,11.2
7,4.27875,1.04043,12.5
8,5.86104,3.76073,4.15
9,2.43169,3.41544,2.45
10,1.72291,0.67685,5.8
11,0.33084,5.0811,2.35
12,6.07666,6.62779,14.35
13,4.98104,3.58023,18.25
14,1.32154,5.15577,9.35
15,0.71222,3.77093,17.9
16,5.84273,0.55252,14.8
17,2.44512,1.80283,9.65
18,1.26992,3.83132,6.4
19,0.74441,1.5524,3.15
20,3.18846,5.13114,7.95
21,2.89303,6.75548,5.15
22,5.55167,6.27794,8.6
23,1.93078,0.55845,1.1
24,0.91479,4.20566,1.1
25,4.68856,5.97752,2.1
26,1.0344,2.88217,13.45
27,1.53211,4.94639,11.4
28,1.5,6.90922,15.85
29,6.84396,0.05071,17.4
30,1.38767,0.34307,11.55
31,4.10001,3.71126,17.85
32,4.27376,0.5,10.5
33,6.19493,0.82907,6.25
34,1.4051,2.63523,17.4
35,5.76926,4.3808,15.15
