Re,Rx2,Ry2,Rz2
5.0,16.0,0,9
7.54983443527075,16,25.0,16
4.123105625617661,4.0,9.0,4
3.3166247903554,1.0,9.0,1
3.3166247903554,1.0,1,9
7.280109889280518,1,16.0,36
4.58257569495584,4,1,16
6.4031242374328485,36.0,1,4
8.306623862918075,49.0,16.0,4
5.385164807134504,25,4.0,0
4.358898943540674,9,1,9
6.082762530298219,1,0,36
2.23606797749979,4,0,1
4.123105625617661,1,16,0
2.23606797749979,1.0,0,4
4.123105625617661,16.0,1.0,0
3.0,4,1.0,4
8.54400374531753,1,36.0,36
4.123105625617661,16.0,0.0,1
6.708203932499369,25,4,16
2.23606797749979,1.0,4,0
6.4031242374328485,0,16,25
7.14142842854285,1.0,49.0,1
5.385164807134504,25.0,4.0,0
1.7320508075688772,1,1.0,1
7.0,9.0,4.0,36
8.774964387392123,64.0,9.0,4
8.54400374531753,1,36,36
3.0,4,1,4
4.58257569495584,1.0,16,4
6.4031242374328485,1,36.0,4
8.774964387392123,16.0,36.0,25
3.3166247903554,9.0,1,1
7.681145747868608,1,9,49
8.06225774829855,4.0,25,36
5.0,0,16.0,9
