Re,Rx2,Ry2,Rz2
3.0,1.0,4.0,4
5.385164807134504,9.0,4.0,16
3.0,4.0,1.0,4
3.3166247903554,1.0,9.0,1
4.123105625617661,9.0,4.0,4
6.708203932499369,9.0,36.0,0
5.385164807134504,0.0,4.0,25
2.23606797749979,1.0,0.0,4
3.3166247903554,1.0,9.0,1
3.3166247903554,9.0,1.0,1
3.3166247903554,1.0,9.0,1
4.58257569495584,4.0,1.0,16
5.196152422706632,9.0,9.0,9
3.3166247903554,9.0,1.0,1
4.58257569495584,16.0,1.0,4
4.123105625617661,1.0,0.0,16
5.196152422706632,9.0,9.0,9
3.605551275463989,9.0,4.0,0
2.23606797749979,4.0,0.0,1
2.23606797749979,1.0,0.0,4
5.0,9.0,16.0,0
1.4142135623730951,1.0,1.0,0
4.58257569495584,4.0,1.0,16
5.385164807134504,4.0,16.0,9
4.123105625617661,16.0,1.0,0
3.0,1.0,4.0,4
5.0,0.0,16.0,9
2.23606797749979,4.0,1.0,0
6.4031242374328485,25.0,16.0,0
3.0,0.0,0.0,9
2.23606797749979,4.0,0.0,1
5.385164807134504,9.0,4.0,16
3.3166247903554,1.0,9.0,1
3.0,4.0,1.0,4
4.358898943540674,9.0,9.0,1
5.744562646538029,16.0,1.0,16
