Rg,Rgx2,Rgy2,Rgz2
1.5381874514180642,0.2475130321,1.0710076035999996,1.0475
2.374745931694589,0.7626532800999997,1.9267649600000005,2.95
2.1869186279557815,1.6680539043999996,2.387059180899999,0.7274999999999998
2.6460804267822247,0.3504405800999999,1.6613010449000005,4.99
1.6879579227575547,1.1512613688999997,0.35044058010000007,1.3474999999999997
1.9583285916822029,2.1963824121,1.0911684609,0.5475000000000001
1.3491323428411313,0.4601442400999999,0.7600138384000001,0.6
1.4916694057665727,0.7475776161000001,1.25,0.22749999999999998
1.725921553402703,0.6306203396000001,0.8881848688999996,1.4599999999999997
1.8598488613056705,2.0089302499999993,1.2601075368999999,0.1899999999999999
1.2259945993763597,0.6610949481000004,0.49196780960000003,0.35
1.9182122781642286,0.9920171841000002,0.94752116,1.7399999999999998
1.9982454326233305,0.7606721529000007,2.0048126561,1.2275000000000005
1.9589898075283598,0.4402439843999998,0.6498970815999998,2.747500000000001
2.233619168725949,0.24004858089999997,0.90900601,3.839999999999999
1.1655075417173413,0.5508443089,0.4475635209,0.36
1.2590602003478626,0.34773256249999995,0.3100000256,0.9274999999999997
1.8447617284083062,0.8015670025000003,0.8540788320999999,1.7475000000000005
1.630231863539662,0.9475211599999998,1.2626347688999995,0.4474999999999999
2.372452811775189,1.3502889216,2.3307434225000003,1.9474999999999998
2.437890124718503,2.4981537600999983,2.9176545001000007,0.5274999999999999
1.5118305178160678,0.6475579120999997,0.7905736025000001,0.8474999999999998
1.8020924472678972,1.7599791240999991,0.5275580644,0.96
1.7806560897882555,0.3875561000999998,1.8231800100000002,0.9599999999999996
1.5626145984854998,0.24004858089999997,0.6542158024999997,1.5475
2.1633577199344542,2.362558559999999,0.5275580644,1.7900000000000005
1.5344938991732748,1.7170745041000006,0.2275970224999999,0.41000000000000003
1.6845566921300095,0.6275779689,0.7626532800999996,1.4475
1.653595000536709,0.5505184728999998,1.8438579528999988,0.33999999999999986
1.8519989383636264,1.8289272515999992,0.5909728160999999,1.0099999999999998
2.0827630490528684,0.7476129969000002,1.3502889216,2.2400000000000007
1.4919025317359043,0.9638800441000003,0.6118931201000001,0.65
1.5323594379909693,0.39000510759999985,0.6306203395999999,1.3275
2.045119495017345,1.0275501264,1.5649636224999997,1.59
1.2980769632421645,0.85,0.24750380249999998,0.5875
2.3391134782647893,1.1875259080999996,2.7839259561000005,1.5
