c,x,y,z
0,6.01801,3.74669,17.15
1,6.28981,4.15086,2.8
2,0.11783,0.59437,17.85
3,3.88515,2.28352,15.3
4,6.46499,4.56472,14.3
5,1.65682,4.02742,2.95
6,2.44512,1.65259,15.05
7,6.20522,0.27948,16.05
8,3.2211,6.57573,4.15
9,2.83576,0.33641,4.35
10,0.8123,0.35112,8.85
11,5.42809,1.69652,1.85
12,6.0,0.206,8.9
13,4.51889,5.74633,14.95
14,3.064,3.39303,4.35
15,1.22663,0.69135,17.2
16,2.01098,5.74525,11.45
17,0.87421,4.55488,7.15
18,5.99566,1.69376,13.0
19,6.7641,1.6711,2.4
20,4.57605,4.70077,1.0
21,6.46431,3.88867,7.3
22,5.04308,2.38457,6.45
23,4.01688,0.9546,7.7
24,5.35374,3.17921,6.5
25,4.26871,3.64849,11.8
26,1.93292,6.4991,18.75
27,1.45169,5.41024,0.85
28,3.62334,2.5,15.15
29,2.77037,0.95752,2.0
30,3.35791,2.92775,19.1
31,2.48602,0.72383,9.4
32,1.08971,0.17116,12.3
33,0.08588,0.79626,5.8
34,4.34373,4.0811,10.35
35,2.89507,4.97901,18.55
