c,x,y,z
0,0.80624,4.57605,8.5
1,2.30614,5.58781,13.7
2,1.03475,0.51549,3.3
3,3.13187,2.55809,5.65
4,0.30379,2.38181,12.8
5,6.41375,4.44239,7.05
6,2.38845,5.20282,1.95
7,6.10143,1.80904,1.35
8,6.06992,6.5,12.8
9,5.40191,3.60786,6.6
10,0.81337,0.83718,15.05
11,0.44512,2.67162,3.9
12,4.66178,5.10143,3.3
13,4.62663,6.5524,12.7
14,2.95633,2.12579,11.4
15,4.54613,1.00201,16.25
16,1.40603,1.76926,10.75
17,2.02742,1.55013,16.25
18,5.5529,2.96306,13.95
19,3.93608,6.01433,10.65
20,0.4318,6.5524,10.2
21,3.47817,4.09031,8.3
22,1.54805,5.60226,17.7
23,1.61214,3.5,17.1
24,6.3605,2.21818,3.45
25,6.0454,6.0377,4.9
26,6.70698,1.4476,3.85
27,1.84238,0.39774,12.25
28,1.22963,5.5851,3.25
29,6.10697,2.5,14.1
30,1.5,0.7836,12.2
31,3.53407,6.24251,15.2
32,6.30379,0.80016,8.85
33,1.24834,6.78288,12.2
34,3.96438,1.19456,8.65
35,3.93157,3.20282,4.55
