c,x,y,z
0,1.1875,3.68991,14.2
1,3.87022,5.77423,4.75
2,0.78615,0.7849,12.2
3,4.20374,3.39125,8.1
4,6.41815,4.69869,16.7
5,5.45806,5.0,4.05
6,0.05705,5.73675,6.0
7,6.78213,4.58754,1.9
8,6.78799,2.5,9.2
9,2.54158,6.54805,16.75
10,3.18072,2.92546,14.65
11,1.43166,0.83456,11.3
12,1.64849,4.28799,3.9
13,0.9623,5.82777,15.95
14,2.18663,5.81337,17.5
15,3.4367,3.68663,1.45
16,3.14538,4.87811,8.6
17,1.21036,0.20198,15.6
18,6.94189,1.10697,8.7
19,6.43937,5.0156,4.0
20,1.8123,4.73309,6.75
21,4.71201,2.73309,6.7
22,2.90586,3.30561,10.55
23,2.20282,4.09257,2.15
24,6.17049,1.50396,12.0
25,0.09551,6.40206,7.8
26,4.30561,2.20522,7.1
27,6.16183,2.10143,1.4
28,0.02277,6.02417,7.45
29,3.09282,4.98377,3.9
30,4.40206,0.45842,16.1
31,3.57225,5.59397,9.6
32,1.0377,3.11562,8.25
33,6.68663,3.49292,16.65
34,6.5,6.92775,8.4
35,3.77119,4.77193,11.35
