Re,Rx2,Ry2,Rz2
10.04987562112089,4,81.0,16
3.0,4,4,1
5.916079783099616,25.0,9,1
6.708203932499369,16.0,25.0,4
2.23606797749979,4.0,1,0
4.58257569495584,1.0,16.0,4
5.744562646538029,1,16.0,16
5.0,9.0,0,16
6.4031242374328485,36.0,1.0,4
4.123105625617661,0,1,16
6.4031242374328485,16,9.0,16
4.58257569495584,4.0,16.0,1
4.358898943540674,9,9.0,1
2.23606797749979,0.0,4,1
4.123105625617661,1,0,16
7.14142842854285,25.0,1.0,25
6.4031242374328485,9.0,16.0,16
6.708203932499369,16.0,25.0,4
3.0,4.0,4.0,1
4.123105625617661,0,1,16
2.23606797749979,4,0,1
5.744562646538029,4,4.0,25
8.06225774829855,4,36.0,25
4.58257569495584,4,16,1
3.3166247903554,1,1.0,9
2.23606797749979,1.0,4,0
3.0,9.0,0,0
3.0,1.0,4,4
5.744562646538029,1,16.0,16
3.3166247903554,9,1,1
4.123105625617661,16.0,0,1
3.605551275463989,0.0,4.0,9
3.605551275463989,4.0,0,9
5.385164807134504,4,9.0,16
2.23606797749979,4,1,0
5.196152422706632,1.0,25.0,1
