Re,Rx2,Ry2,Rz2
5.385164807134504,4,0.0,25
1.7320508075688772,1,1,1
3.0,1.0,4,4
3.0,1.0,4,4
3.3166247903554,1,1.0,9
1.7320508075688772,1,1.0,1
5.916079783099616,9,25.0,1
5.0,9.0,0.0,16
4.123105625617661,1,0,16
5.744562646538029,25.0,4,4
3.3166247903554,9,1,1
2.23606797749979,1.0,4.0,0
4.123105625617661,16.0,1.0,0
8.06225774829855,16,49.0,0
3.3166247903554,1.0,9,1
5.916079783099616,25.0,1,9
3.3166247903554,1,9.0,1
2.23606797749979,0.0,1.0,4
3.0,1,4.0,4
1.0,0.0,1,0
2.23606797749979,0.0,4,1
3.0,1.0,4.0,4
6.4031242374328485,36.0,1.0,4
4.123105625617661,4.0,4,9
2.23606797749979,0.0,1,4
3.0,4,1.0,4
1.0,0,0,1
5.744562646538029,16,16.0,1
5.196152422706632,9.0,9.0,9
5.916079783099616,9.0,25.0,1
5.196152422706632,1.0,1,25
3.3166247903554,9,1,1
8.06225774829855,16.0,49.0,0
3.0,4,4.0,1
3.605551275463989,4.0,9.0,0
3.3166247903554,1,1,9
