c,x,y,z
0,3.73675,3.31845,11.6
1,1.95633,3.57225,13.1
2,6.05361,1.40603,15.75
3,4.5,6.31337,5.2
4,1.11275,3.56398,18.3
5,4.64958,0.76336,13.4
6,0.39303,2.77119,10.7
7,3.01433,1.96945,18.3
8,5.77262,0.86974,18.1
9,3.12978,2.68663,7.25
10,6.25139,3.73675,8.6
11,1.09031,3.01433,2.65
12,0.07662,1.03642,5.15
13,5.90119,5.99469,7.8
14,2.97512,3.7707,9.95
15,6.77934,3.73102,13.05
16,4.11037,1.94203,6.1
17,6.65845,1.84015,10.65
18,1.52812,6.62077,10.15
19,6.45195,4.7235,10.3
20,2.18928,2.24251,9.5
21,4.91841,4.25331,7.55
22,6.37421,3.4476,11.35
23,0.60217,3.75749,11.7
24,2.78213,4.03501,12.55
25,2.83021,5.89247,5.3
26,0.5,4.71019,9.85
27,0.30561,3.63777,9.05
28,2.68663,0.90449,10.4
29,0.93078,3.76926,16.1
30,1.84015,6.34981,6.05
31,1.57605,1.77287,2.35
32,3.71251,1.15649,3.4
33,2.20374,4.94639,11.3
34,6.03475,5.88963,14.8
35,0.74696,3.0,6.15
