c,x,y,z
0,4.40999,1.69956,16.85
1,5.23223,3.86078,4.15
2,6.86441,1.10697,17.15
3,5.55488,1.91584,14.0
4,6.97169,5.67162,12.7
5,1.05361,4.8857,3.4
6,1.38217,3.57508,15.65
7,4.55761,6.15259,14.25
8,6.47939,6.86999,6.1
9,5.5742,0.46499,4.25
10,1.78213,6.33928,10.15
11,3.12235,5.39303,2.45
12,0.04022,3.0717,9.2
13,4.63807,4.66159,17.7
14,2.91375,3.29718,3.5
15,2.1877,2.05705,18.2
16,1.07103,1.44512,12.55
17,5.55434,5.33641,7.65
18,3.27617,0.71201,14.85
19,2.65173,2.44239,1.2
20,2.65259,0.32838,1.9
21,3.84396,4.97512,8.8
22,5.89015,3.46715,12.85
23,6.65945,3.45403,5.45
24,2.97258,2.5,5.5
25,0.30033,1.80789,9.1
26,4.47527,6.12579,18.4
27,5.09031,3.70374,1.8
28,1.94203,3.97512,13.85
29,6.79718,1.0631,2.15
30,6.75155,5.32455,16.4
31,3.28296,1.54983,8.4
32,4.08625,4.11783,13.0
33,0.20374,0.60647,6.95
34,5.7358,6.93078,10.65
35,6.30583,3.30306,18.85
