c,x,y,z
0,3.66795,3.27617,17.85
1,0.46445,3.24845,4.3
2,2.59565,4.98567,14.8
3,0.70706,1.28645,7.35
4,6.9936,5.18663,14.5
5,0.9718,2.88217,18.9
6,2.83986,6.77591,19.1
7,4.44157,1.03703,0.95
8,5.75594,2.65649,10.75
9,2.69625,5.48973,4.45
10,4.72206,4.69386,9.15
11,3.414,3.53285,8.65
12,1.71746,2.74861,9.0
13,5.94739,2.56392,17.6
14,4.84741,5.16049,4.3
15,0.73342,6.63777,16.45
16,0.70403,6.21952,18.2
17,5.19937,6.417,6.15
18,4.75155,1.75749,10.95
19,2.10697,6.61214,1.6
20,3.39037,6.89303,9.65
21,1.61783,2.84741,12.2
22,4.87811,4.40835,1.95
23,1.43549,0.47939,9.2
24,5.82777,1.644,4.0
25,0.98243,0.86278,4.55
26,1.00222,2.4471,15.85
27,3.17967,1.35874,2.9
28,3.71201,4.94691,16.3
29,5.34964,3.65173,12.65
30,2.33671,2.35069,14.65
31,0.93054,3.92775,6.75
32,0.3097,0.55115,12.35
33,0.23369,2.82798,0.9
34,5.58851,6.24251,9.85
35,4.95843,1.6654,15.2
