5.766281,0.000000,0.000000
4.341420,0.549935,0.091656
4.138745,0.541115,0.090186
3.714934,0.711070,0.118512
3.328618,0.779904,0.129984
2.838142,0.629456,0.104909
2.453764,0.497142,0.082857
2.277684,0.418724,0.069787
2.219077,0.350934,0.058489
2.284512,0.386911,0.064485
2.250220,0.331012,0.055169
2.229974,0.354834,0.059139
2.175908,0.330153,0.055025
2.188171,0.293117,0.048853
2.121975,0.329932,0.054989
2.180311,0.304329,0.050722
2.197010,0.311198,0.051866
2.189901,0.344753,0.057459
2.172704,0.305353,0.050892
2.143710,0.426231,0.071039
2.215660,0.317804,0.052967
2.241979,0.404365,0.067394
2.221019,0.385444,0.064241
2.174642,0.346053,0.057675
2.235467,0.311656,0.051943
2.144903,0.327774,0.054629
2.264342,0.354611,0.059102
2.428129,0.356180,0.059363
2.220348,0.351594,0.058599
2.215752,0.306421,0.051070
2.094648,0.299930,0.049988
2.348213,0.426071,0.071012
2.242255,0.327554,0.054592
2.159751,0.438405,0.073068
2.247840,0.430017,0.071669
2.198798,0.391842,0.065307
2.196440,0.420435,0.070072
2.178217,0.292262,0.048710
2.227285,0.381985,0.063664
2.197032,0.299962,0.049994
2.216863,0.209386,0.034898
