x,y,z
2,2,1
1,2,1
2,2,1
3,2,1
4,2,1
4,2,0
4,2,1
4,2,0
4,3,0
4,3,1
4,4,1
5,4,1
6,4,1
0,4,1
1,4,1
1,5,1
2,5,1
2,4,1
2,4,2
3,4,2
1,5,8
1,4,8
1,5,8
1,6,8
2,6,8
2,5,8
2,5,9
2,6,9
2,6,8
2,5,8
2,4,8
3,4,8
4,4,8
4,3,8
4,4,8
4,3,8
4,2,8
4,3,8
4,4,8
4,3,8
6,0,13
0,0,13
0,0,14
1,0,14
1,0,15
1,0,16
2,0,16
2,1,16
2,0,16
2,0,17
2,0,16
1,0,16
1,6,16
1,6,15
1,5,15
0,5,15
0,6,15
6,6,15
6,0,15
6,0,14
3,0,8
4,0,8
4,1,8
4,0,8
4,0,9
5,0,9
6,0,9
0,0,9
0,0,8
0,1,8
1,1,8
0,1,8
0,1,9
0,1,8
0,1,9
6,1,9
6,1,8
6,1,7
0,1,7
1,1,7
0,4,3
0,3,3
0,4,3
0,4,4
6,4,4
6,4,3
6,4,2
6,4,3
5,4,3
5,4,4
5,4,3
5,5,3
5,5,4
5,5,3
5,5,4
5,6,4
6,6,4
0,6,4
0,5,4
0,5,5
2,4,5
1,4,5
1,5,5
2,5,5
1,5,5
1,5,6
1,4,6
1,3,6
0,3,6
1,3,6
0,3,6
1,3,6
1,4,6
1,4,7
1,5,7
2,5,7
3,5,7
3,5,8
2,5,8
2,4,8
4,3,10
4,3,11
4,3,10
5,3,10
5,2,10
5,2,9
5,2,8
5,3,8
5,3,7
5,3,6
4,3,6
4,3,5
4,2,5
4,1,5
4,1,4
4,1,3
4,1,2
3,1,2
3,2,2
3,2,1
3,3,8
3,2,8
3,2,9
3,3,9
3,3,10
3,4,10
3,3,10
2,3,10
2,3,9
1,3,9
1,3,10
1,2,10
2,2,10
3,2,10
3,3,10
3,3,11
3,3,12
2,3,12
1,3,12
2,3,12
1,0,4
2,0,4
1,0,4
2,0,4
2,0,3
2,1,3
2,2,3
2,2,2
2,3,2
2,3,1
3,3,1
3,4,1
3,4,0
2,4,0
1,4,0
0,4,0
1,4,0
1,4,1
1,4,0
1,5,0
0,2,13
0,2,12
0,2,13
0,2,14
0,1,14
0,0,14
0,0,13
6,0,13
6,0,12
5,0,12
5,1,12
5,0,12
5,0,11
5,0,10
5,1,10
5,1,9
5,2,9
5,3,9
4,3,9
4,4,9
6,0,8
0,0,8
0,6,8
1,6,8
0,6,8
6,6,8
5,6,8
5,6,7
6,6,7
6,6,8
5,6,8
6,6,8
0,6,8
1,6,8
1,6,7
1,6,6
1,5,6
0,5,6
6,5,6
6,5,5
3,0,7
3,0,8
3,1,8
4,1,8
4,2,8
4,2,7
4,1,7
4,1,6
4,0,6
4,1,6
5,1,6
4,1,6
4,2,6
4,3,6
4,4,6
3,4,6
3,3,6
4,3,6
4,3,7
4,3,6
6,2,0
0,2,0
0,2,1
0,2,0
1,2,0
1,1,0
1,2,0
1,2,1
0,2,1
6,2,1
5,2,1
5,2,2
4,2,2
4,1,2
4,1,1
4,2,1
4,1,1
5,1,1
5,0,1
5,0,2
5,0,9
5,0,8
6,0,8
6,0,7
0,0,7
0,0,6
6,0,6
6,6,6
0,6,6
0,5,6
0,5,7
0,4,7
0,4,6
6,4,6
6,5,6
6,5,7
0,5,7
0,5,8
0,4,8
1,4,8
1,2,2
2,2,2
2,2,3
2,3,3
2,4,3
3,4,3
3,5,3
4,5,3
4,5,4
5,5,4
4,5,4
5,5,4
4,5,4
3,5,4
2,5,4
2,6,4
2,5,4
2,4,4
2,4,3
1,4,3
4,2,16
4,1,16
4,1,15
4,0,15
5,0,15
4,0,15
4,0,14
4,0,15
4,0,16
4,1,16
4,0,16
5,0,16
4,0,16
3,0,16
3,6,16
4,6,16
4,0,16
4,6,16
3,6,16
3,6,15
2,6,12
3,6,12
3,5,12
3,5,11
2,5,11
2,5,10
2,5,9
2,5,8
3,5,8
4,5,8
4,4,8
4,5,8
3,5,8
4,5,8
5,5,8
4,5,8
3,5,8
3,5,9
3,5,8
3,6,8
0,3,7
0,3,8
6,3,8
0,3,8
0,4,8
0,3,8
1,3,8
0,3,8
0,2,8
0,2,7
0,3,7
1,3,7
1,3,8
2,3,8
2,2,8
1,2,8
1,1,8
1,2,8
1,2,7
1,2,8
5,3,15
5,2,15
5,2,16
5,3,16
6,3,16
6,4,16
0,4,16
1,4,16
0,4,16
0,5,16
0,4,16
6,4,16
6,3,16
6,2,16
6,1,16
6,1,17
0,1,17
0,0,17
6,0,17
6,6,17
0,5,10
6,5,10
6,6,10
6,6,9
0,6,9
0,6,8
6,6,8
0,6,8
0,6,7
6,6,7
6,0,7
5,0,7
6,0,7
5,0,7
6,0,7
5,0,7
6,0,7
5,0,7
5,0,8
6,0,8
3,2,11
3,3,11
3,3,10
4,3,10
5,3,10
4,3,10
4,4,10
3,4,10
3,4,9
3,4,10
4,4,10
4,5,10
3,5,10
3,5,11
3,5,12
3,5,13
3,5,12
3,6,12
3,6,13
2,6,13
