Re,Rx2,Ry2,Rz2
1.7320508075688772,1.0,1.0,1
1.0,0.0,0.0,1
3.0,4.0,4.0,1
3.0,0.0,0.0,9
1.7320508075688772,1.0,1.0,1
1.7320508075688772,1.0,1.0,1
1.0,0.0,1.0,0
1.0,1.0,0.0,0
2.23606797749979,4.0,1.0,0
1.0,0.0,1.0,0
2.23606797749979,0.0,1.0,4
1.7320508075688772,1.0,1.0,1
1.0,1.0,0.0,0
8.06225774829855,64.0,0.0,1
2.23606797749979,1.0,4.0,0
2.23606797749979,4.0,1.0,0
1.0,0.0,1.0,0
2.23606797749979,4.0,1.0,0
1.0,0.0,0.0,1
2.23606797749979,0.0,1.0,4
1.0,1.0,0.0,0
2.23606797749979,1.0,4.0,0
2.23606797749979,0.0,4.0,1
2.23606797749979,1.0,4.0,0
3.3166247903554,1.0,1.0,9
3.0,0.0,9.0,0
8.06225774829855,0.0,64.0,1
3.0,4.0,4.0,1
2.23606797749979,1.0,4.0,0
1.0,1.0,0.0,0
7.280109889280518,49.0,4.0,0
1.7320508075688772,1.0,1.0,1
1.7320508075688772,1.0,1.0,1
2.23606797749979,1.0,0.0,4
1.7320508075688772,1.0,1.0,1
1.0,1.0,0.0,0
