Re,Rx2,Ry2,Rz2
5.916079783099616,25.0,1.0,9
5.744562646538029,16.0,16.0,1
1.7320508075688772,1.0,1.0,1
9.643650760992955,4.0,64.0,25
1.0,0.0,0.0,1
2.23606797749979,4.0,1.0,0
3.1622776601683795,0.0,9.0,1
8.54400374531753,1.0,36.0,36
3.605551275463989,9.0,0.0,4
5.385164807134504,9.0,16.0,4
4.358898943540674,9.0,9.0,1
4.58257569495584,16.0,4.0,1
5.744562646538029,25.0,4.0,4
4.123105625617661,9.0,4.0,4
3.605551275463989,0.0,9.0,4
5.916079783099616,9.0,25.0,1
3.605551275463989,9.0,4.0,0
4.123105625617661,1.0,0.0,16
2.23606797749979,4.0,1.0,0
2.23606797749979,0.0,4.0,1
4.123105625617661,1.0,0.0,16
4.58257569495584,16.0,4.0,1
3.3166247903554,1.0,1.0,9
4.58257569495584,1.0,16.0,4
5.0,25.0,0.0,0
1.0,0.0,0.0,1
4.123105625617661,0.0,1.0,16
5.0,16.0,9.0,0
5.385164807134504,4.0,9.0,16
1.7320508075688772,1.0,1.0,1
3.3166247903554,1.0,1.0,9
2.23606797749979,1.0,4.0,0
5.744562646538029,4.0,25.0,4
3.605551275463989,9.0,0.0,4
2.23606797749979,4.0,0.0,1
5.916079783099616,9.0,1.0,25
