c,x,y,z
0,5.89399,1.76083,4.39776
1,0.45605,6.25032,6.48576
2,3.91841,5.19978,15.74732
3,6.06075,7.25,14.15831
4,2.02764,3.67908,10.86548
5,6.81543,6.03859,3.34856
6,4.35247,5.0,10.48467
7,5.05587,3.15111,16.99755
8,3.02908,0.8872,6.75578
9,1.7086,5.71041,2.64545
10,3.28113,0.40288,19.39642
11,3.99414,2.56935,4.90242
12,1.50967,3.57606,11.55003
13,0.17305,1.90844,2.551
14,1.87001,3.54403,2.85933
15,4.2454,5.07606,2.8785
16,5.05311,1.63304,19.65307
17,2.74014,0.15383,9.04872
18,2.7203,3.77386,18.84892
19,1.15139,2.07606,15.96326
20,6.09454,1.50109,2.44779
21,1.39924,1.57519,4.40734
22,4.86792,0.36775,0.34439
23,5.8616,6.21245,16.24912
24,6.07144,4.64041,11.2837
25,5.05424,1.06397,12.94961
26,2.01925,3.15399,14.99752
27,3.23342,1.38964,13.35594
28,4.53961,4.37415,4.41524
29,4.04558,5.63235,6.95388
30,4.09581,0.05893,10.05184
31,1.76927,2.81331,6.5
32,7.15534,4.36038,14.00488
33,6.03603,6.5832,17.84892
34,5.24403,2.86747,8.84772
35,6.13654,3.68295,8.49043
