c,Rg
0,2.499304333409599
1,1.9098177422204456
2,2.2147961033467616
3,1.6918393422544593
4,2.130776307475752
5,2.735401375118467
6,1.7627741989262264
7,1.8594045460845794
8,2.025604601717719
9,2.391975470296466
10,2.086566247810023
11,2.175822325903473
12,2.1543977737873754
13,2.5545076842515075
14,2.4689963605886502
15,2.050370896886707
16,2.3893841912300333
17,2.0224261594926034
18,2.815666197048222
19,1.9143468512262873
20,2.614421752395738
21,2.0733962358652045
22,2.3780453817368583
23,2.7088033934193154
24,2.1314906464256422
25,2.1461121006368704
26,2.4936790268396614
27,2.2713898198459903
28,2.981906004118842
29,2.928811047575449
30,2.4118695747075547
31,2.5787214871327224
32,3.0144057563805173
33,2.0652335918486315
34,2.4356814975690066
35,1.9910951795933818
