c,Rg
0,2.9550628664209495
1,2.021207077985826
2,3.004290364811631
3,3.738499931897819
4,3.4740257812802717
5,3.50941407699348
6,4.377573858440312
7,3.535632332497258
8,4.397954588737815
9,3.916259029354417
10,3.445494196033423
11,2.8335670054014956
12,2.9109209898930617
13,2.9432550445212855
14,2.4164845594582225
15,2.8144989618225127
16,1.8896772631589762
17,3.2524400362804538
18,4.332745425212518
19,1.822616570812413
20,4.100338616236469
21,2.55051550706911
22,3.7962088870477078
23,3.0264509750861652
24,3.7289690613492623
25,2.8014404985292836
26,3.9821047898944095
27,2.172208884108524
28,2.3251300359549787
29,4.454269334335319
30,3.342118715874707
31,2.8115702543063015
32,5.039153011112086
33,3.5407537456592486
34,4.430065295782896
35,2.9611229688244967
