c,Rg
0,4.946950263546219
1,4.215781545633028
2,4.410188227638362
3,4.786047956633949
4,4.273530186344774
5,4.3692235651772275
6,5.082942370714034
7,4.96223467550659
8,4.340276213168926
9,2.9015723106791595
10,4.182994236883432
11,3.196040701336577
12,4.765112223862099
13,5.066232969199107
14,4.917198386235804
15,4.838856251842992
16,4.761043944861253
17,3.4920077961682727
18,4.692375184743863
19,4.42643761113833
20,4.647263486892045
21,5.370553962413933
22,3.6876799514057614
23,4.871159703992469
24,4.621871159530521
25,4.328257612307752
26,3.8628906505362024
27,4.20278410424566
28,3.3452973089099274
29,4.454958008017584
30,4.575006813087823
31,3.3785189575611385
32,4.536426031580367
33,4.521674036239233
34,4.479376310536993
35,3.7114020818149034
