c,x,y,z
0,2.77742,6.5243,5.20084
1,7.4306,1.60482,7.10556
2,7.0908,3.703,20.38109
3,6.54104,3.11509,14.5099
4,1.10492,2.33161,9.34784
5,2.02288,3.76658,3.54376
6,2.5,5.12482,11.27811
7,7.25808,1.44792,17.8004
8,1.55418,1.55769,16.34903
9,1.69241,5.99956,12.64812
10,7.1987,3.40047,3.58601
11,1.77821,6.13326,18.92392
12,1.34575,0.37847,12.20623
13,3.1585,3.87402,17.54781
14,3.15611,3.21038,10.21481
15,5.20962,6.24603,18.10269
16,5.12903,1.21263,15.73883
17,4.96538,4.5,11.91686
18,2.03902,6.22863,8.31006
19,3.0,1.54668,12.73539
20,4.8116,7.47255,3.34784
21,1.55646,3.71689,6.80295
22,5.50832,4.27283,3.8044
23,5.5,2.5,10.90303
24,4.52027,2.47736,6.29963
25,6.45073,0.66257,5.64884
26,4.4344,4.64385,17.02155
27,7.4904,3.6693,17.99764
28,4.6884,0.67826,19.53564
29,3.72807,2.79038,10.85977
30,2.47834,1.51828,3.00474
31,4.94923,1.64033,13.80295
32,5.81499,7.48125,9.9633
33,1.85399,5.3503,9.48031
34,0.76198,4.84582,15.30734
35,6.44879,4.22936,11.35576
