c,Rg
0,3.0282515476756555
1,2.1707367222673506
2,3.283206788019908
3,2.8569860536761458
4,1.7806780238156479
5,1.6639283457228558
6,1.883973837636818
7,1.974936684200281
8,2.3215260169552265
9,1.9297825608601609
10,2.2218927127564014
11,2.121441289642492
12,2.456591358061002
13,2.3044297431251834
14,1.7082630012091229
15,2.126437299545886
16,2.1129040756740474
17,2.094600383271234
18,2.2703043686915643
19,2.1541004565247186
20,2.5743070105564336
21,2.2885797238680587
22,2.34269916726412
23,2.5105290970231753
24,2.3506339716340356
25,2.5095850110526245
26,1.8507531678211442
27,2.2349095203833196
28,1.90931936901609
29,2.354062600208414
30,2.0310911517211627
31,2.2495699412332133
32,2.4730772284746787
33,2.979142488065987
34,2.7844771768861745
35,2.1535849511221983
