c,x,y,z
0,6.903,2.63591,16.34884
1,0.82222,5.75654,6.054
2,0.64576,1.89703,4.84495
3,6.2237,4.09437,4.69945
4,0.22665,1.89756,5.0319
5,6.50678,4.57942,13.84818
6,4.94358,0.24466,18.02986
7,3.60807,0.511,5.85577
8,5.57296,4.75886,13.79868
9,1.46971,1.1979,1.10684
10,3.80453,5.63709,17.0959
11,1.84582,5.20594,11.35526
12,3.27193,1.67475,15.87334
13,3.77736,5.71887,7.85579
14,0.41543,1.44582,17.18416
15,5.82866,3.15559,11.7143
16,3.33708,3.07219,12.10375
17,2.80022,6.76447,2.89825
18,4.17565,2.17002,12.79206
19,4.47646,0.17184,2.71467
20,4.22465,2.87792,1.00911
21,6.92382,4.80288,8.09192
22,5.12208,0.66205,6.64334
23,6.05317,3.87238,18.45812
24,1.73394,3.10601,9.05039
25,1.67355,3.23073,16.52828
26,4.66553,3.38398,2.00248
27,2.17002,2.78243,16.1342
28,3.53163,1.06078,7.7609
29,6.9821,0.22567,10.64545
30,5.33834,3.89006,9.20424
31,6.13364,5.71803,0.47185
32,4.05311,2.52609,5.07987
33,3.4138,5.32519,18.47249
34,6.28584,6.69691,19.75637
35,1.37958,7.28816,13.80295
