c,Rg
0,1.865744019767985
1,2.049858572511772
2,1.8790523110866286
3,1.891901567920488
4,1.829863792772566
5,2.314091468611386
6,2.8368098902464367
7,2.0338146850930148
8,2.0890982614276425
9,2.276249328983975
10,2.795559046362641
11,1.5067708375861275
12,2.65289615895534
13,2.373718456451818
14,1.8704812435841212
15,3.070003916821606
16,2.3035990424984987
17,2.6940213797592625
18,2.615141632130084
19,2.140314940563655
20,1.8627455730721787
21,2.413583756180838
22,2.156246443753589
23,1.88763587916208
24,1.9597200801134838
25,2.696587047009608
26,2.161995941832454
27,1.8439924714868008
28,1.6793895298887629
29,2.802364858561426
30,2.0017832652162926
31,2.3366584474415597
32,2.597614945695378
33,2.3035267812856
34,2.3338693564550694
35,1.7326817280158522
