c,Rg
0,2.3883983728431906
1,1.959301716147873
2,2.4097704757507508
3,2.092191128219408
4,1.8046834260889082
5,2.030491337435351
6,2.291008000357048
7,2.06439335844698
8,1.8548224763033254
9,1.8380609063358044
10,2.765646834539797
11,2.47337399588093
12,1.9427852782538786
13,2.3873431851327953
14,2.1824029007495382
15,2.438867088198945
16,2.760476701477483
17,2.480106090855792
18,2.28176770081882
19,2.100080023499104
20,2.0948231029134656
21,2.28770116188719
22,2.6958929553860256
23,1.963484693523227
24,2.827763658211202
25,2.5513395622300057
26,1.9233016742310605
27,2.0444494520530463
28,3.008175483661151
29,2.136180877968904
30,2.878034075441081
31,2.16017068540891
32,1.6902928002568076
33,1.5699443264332653
34,1.6242215163271296
35,1.7583412737008706
