c,Rg
0,1.8812477051680359
1,1.88117579064265
2,2.494378823154174
3,2.4418823415144306
4,2.633166513990332
5,2.5125451840514232
6,2.299750215697348
7,1.9894189123711477
8,1.8655186310782317
9,2.0612600294722645
10,2.5080081712984916
11,2.140877911558714
12,2.878184721295699
13,2.0937267277751412
14,2.5985117340701
15,2.4061902427073383
16,2.4534882171716252
17,2.6173307129592924
18,1.7436722096196864
19,2.455762721396349
20,1.9432677902440518
21,2.509015072613156
22,2.350544788320359
23,2.090672275369815
24,2.8977328976287655
25,2.185904641469979
26,1.7966197090369458
27,2.4836150681214675
28,2.3305542203304346
29,1.8400526874521825
30,2.4304917401423114
31,2.847057069765199
32,1.8754120581354914
33,2.5356590810477653
34,1.5069832731984785
35,2.136126165492104
