c,Rg
0,2.1453315541892355
1,1.8470849723009506
2,2.280823405724345
3,1.845812525935394
4,2.070812282970139
5,2.0352197118001785
6,2.5239859897788657
7,2.642245717869555
8,1.783762403853159
9,2.4759161426429612
10,2.440338152838659
11,2.3031554085645194
12,1.5552340841172432
13,2.2045536478162644
14,2.2048904124468405
15,2.430348672207344
16,2.67260384960061
17,2.402708143449803
18,2.876243412665208
19,2.593835365689195
20,1.506880368376999
21,2.2336821672520912
22,2.282492917097444
23,1.8283697912621504
24,2.318459464126988
25,2.3697128516763377
26,2.653164196219299
27,1.8598273803232384
28,2.8617641956841933
29,1.8344799525206046
30,1.7536966311480444
31,2.4267153681674327
32,2.44657070302495
33,1.976110362125557
34,2.0099734739791972
35,1.881739096128897
