c,Rg
0,2.159124897035834
1,2.652996921332552
2,1.6435588016861458
3,2.4880309942000323
4,2.2621824271707176
5,2.3755289058439177
6,2.7619263487283656
7,1.7183190354238644
8,2.0380535423045196
9,1.5632151850273206
10,1.7712835605006896
11,2.101247876429623
12,1.733723799311759
13,1.8190835303525785
14,1.9695205771963895
15,2.1638371090726767
16,2.231971445583478
17,2.2567770811269776
18,3.298113248480106
19,1.962267724165079
20,2.7395108755213946
21,2.0174958152372957
22,2.025855665687958
23,1.6400267700863913
24,2.2920488477779
25,2.16249354362042
26,2.1154408762714216
27,1.768156785610371
28,2.1858353778132518
29,2.0995866974716715
30,2.465142423350018
31,2.1556587635337836
32,2.56465863443851
33,1.9574614781905673
34,1.997502875642486
35,2.318665670962504
