c,Rg
0,2.2192979035947387
1,1.6203048407938552
2,2.5578401513386253
3,2.6869546079158093
4,1.9811615799575764
5,1.992805805917877
6,1.9087130903569556
7,2.1750095379101215
8,2.0477616704343307
9,1.8605524402445632
10,1.7247792018980281
11,1.9447925970138822
12,2.05946522488242
13,2.1381535491166197
14,2.74619414239052
15,2.4722772246048783
16,1.987588616917495
17,2.0855070926275943
18,2.606016837954045
19,2.829945275159928
20,2.152824619772823
21,1.9923234776762537
22,2.2468221513284043
23,2.4705110185951407
24,2.059318483139507
25,1.9729946971038717
26,2.186194679185731
27,1.7277709882099537
28,2.4854261148342354
29,2.3135337629047044
30,2.1746091258200866
31,1.6227007415108925
32,2.1826311467126103
33,2.2623151352762507
34,2.087436553407073
35,2.0309880038296635
