c,x,y,z
0,6.77433,4.35366,13.81283
1,6.63706,1.34674,8.47991
2,4.81768,3.9388,13.69266
3,5.61846,5.04674,16.79233
4,1.94689,2.59494,13.45376
5,2.53961,1.64141,9.15505
6,4.76181,2.41252,4.29576
7,3.54715,3.61138,16.77479
8,1.34804,4.3503,8.40244
9,3.72004,2.06235,1.74745
10,2.05736,0.34136,7.69466
11,1.37269,3.89399,2.00243
12,2.95858,5.09912,15.26285
13,0.16593,2.11327,12.65229
14,6.31134,0.62713,6.10076
15,7.20115,6.01762,9.0
16,4.80293,5.03516,20.3085
17,7.02671,3.72968,16.66638
18,3.63164,5.75016,1.90317
19,4.01634,5.94689,13.8494
20,6.07556,1.78701,4.5
21,0.05422,1.85441,2.44506
22,6.83426,3.37707,4.60486
23,4.44792,6.84608,12.83962
24,3.45858,5.57193,18.34856
25,3.39098,1.73969,17.80253
26,0.45414,3.13196,18.11531
27,2.46068,4.63449,11.89924
28,3.35659,1.24346,20.15847
29,2.28228,0.77588,5.34856
30,0.57079,7.46051,15.79377
31,4.85615,2.3495,10.44949
32,3.69178,2.81129,1.85053
33,0.27942,5.71038,4.65462
34,3.53665,3.65774,6.14609
35,4.17619,0.63399,12.52009
