19.000000,0.000000,0.000000
12.391754,1.914282,0.319047
12.099128,1.984458,0.330743
11.362707,2.587617,0.431269
10.030509,2.531177,0.421863
8.154753,2.310373,0.385062
6.032320,2.837540,0.472923
5.312459,1.547336,0.257889
5.005552,1.825227,0.304205
5.754226,1.684386,0.280731
5.038739,1.489437,0.248240
5.497474,1.947037,0.324506
5.259911,1.843800,0.307300
4.818944,1.674305,0.279051
6.141842,2.122935,0.353822
5.542763,2.234916,0.372486
5.416026,1.520379,0.253397
5.312459,1.281514,0.213586
5.333333,1.892425,0.315404
5.233439,1.821006,0.303501
5.380004,1.964408,0.327401
5.681354,1.710126,0.285021
4.558265,2.021792,0.336965
5.878397,2.003257,0.333876
5.395471,2.017549,0.336258
5.734884,2.000399,0.333400
6.132790,2.185226,0.364204
5.492419,2.020327,0.336721
5.301991,1.655894,0.275982
5.400617,1.627955,0.271326
5.482295,1.908966,0.318161
5.686241,2.056755,0.342792
5.995369,2.326677,0.387779
5.477226,2.185177,0.364196
5.153208,1.611356,0.268559
5.049752,1.762212,0.293702
4.870546,1.729448,0.288241
5.557777,1.924354,0.320726
5.286251,2.018545,0.336424
5.071708,1.996299,0.332717
5.082650,1.415259,0.235876
