c,x,y,z
0,7.38253,3.75952,19.66104
1,1.28918,5.96434,5.74852
2,4.9338,1.91454,20.43173
3,4.15487,2.81831,6.15394
4,4.33161,0.45555,11.7622
5,4.70939,4.92172,16.00474
6,5.86003,2.94689,15.44949
7,4.23342,5.65775,3.44925
8,1.46487,4.46232,10.20453
9,7.42224,1.6497,18.84716
10,7.35875,7.05968,12.41586
11,6.60708,5.65542,8.17601
12,2.82633,3.13304,9.34484
13,4.04533,0.14153,19.36849
14,2.71038,5.44525,1.53882
15,4.76835,6.75873,16.5
16,2.03796,2.02223,17.27099
17,3.7608,4.09187,4.84626
18,6.38985,1.42377,12.24667
19,3.3495,2.99169,8.65001
20,1.66775,5.58905,8.08459
21,7.14399,1.12192,6.81128
22,3.71488,3.13822,18.73921
23,1.37567,5.21064,15.63778
24,5.5914,3.0,12.3573
25,6.99952,5.27234,18.58342
26,1.19652,6.70195,3.2306
27,3.78633,6.56175,7.15559
28,4.5,6.16676,20.34468
29,6.60708,3.61129,3.94865
30,2.21887,3.62995,11.84308
31,4.40174,4.77624,9.86612
32,2.65637,7.23625,12.50948
33,2.75835,3.64638,1.80151
34,0.76834,0.40938,2.20229
35,5.31425,7.40286,11.44973
