c,x,y,z
0,4.9388,3.06754,7.51971
1,5.06409,3.88491,14.89827
2,6.09242,2.05734,6.94701
3,2.01925,0.79613,14.74487
4,6.79607,6.89221,12.054
5,6.29807,4.25797,0.41282
6,7.18482,5.24346,7.59515
7,2.84167,5.55646,5.70132
8,5.34411,7.21336,10.30057
9,4.67908,3.297,17.66042
10,4.27996,2.98075,10.15255
11,4.22429,0.30888,1.71501
12,3.66762,1.12806,7.80295
13,0.74036,2.27797,18.39827
14,5.72388,0.33269,16.87334
15,6.56095,0.6022,2.06778
16,6.04125,0.52949,14.44949
17,2.63543,4.0,1.55051
18,6.04793,0.36027,2.75712
19,2.8415,0.82873,2.66261
20,2.10601,4.01925,6.45668
21,0.43767,3.81576,14.7179
22,1.16245,1.54673,7.59791
23,5.09826,1.70875,4.61872
24,2.64492,1.66015,9.5
25,1.16292,4.51393,2.3629
26,5.66996,1.5492,1.19627
27,1.60482,1.78414,12.5
28,2.72807,6.09674,17.3894
29,3.02201,4.05056,18.71178
30,2.12585,0.10429,10.55521
31,5.16292,5.10601,1.32369
32,5.09156,3.56892,11.8801
33,0.73866,1.55642,10.48031
34,0.12623,2.70764,4.09697
35,0.10064,4.71887,19.89726
