c,Rg
0,2.5453101719240427
1,3.1339782208081797
2,1.758515692452018
3,2.0258386298271636
4,1.7618704043998241
5,2.8730179830450067
6,1.9092685530589981
7,2.1461350979143883
8,2.291055196607014
9,2.0031713753196456
10,2.4975846555021914
11,2.2897954211894125
12,2.0472452990543166
13,2.5951496616765666
14,1.5740921801152559
15,2.2863055395331573
16,2.0550871242601856
17,2.2706531617356274
18,1.5419173207730692
19,3.000927093099731
20,1.6444754070827574
21,3.7151312953111097
22,1.6683125266568015
23,1.7006781410954868
24,2.2838619796082247
25,1.8640833658932747
26,2.4943340362910496
27,2.3638000605169633
28,2.3368632391734008
29,2.104161609691613
30,2.447600402414577
31,1.9907532961670569
32,2.35643405859362
33,2.000331999469088
34,2.0677533548757694
35,2.3751276100454053
