c,Rg
0,2.454113303945032
1,2.047936634273629
2,1.8021638976796754
3,2.2511580811218033
4,1.9780424581135767
5,2.120623173527065
6,1.8637814890431763
7,1.930398193560075
8,2.1840580796306677
9,3.0192237893041316
10,2.44063774645071
11,2.2399213710083665
12,2.0129382647761456
13,1.9932872253892562
14,2.5618161196502767
15,2.083338817787448
16,2.261659417507419
17,2.1167131868772393
18,2.727903343155692
19,2.0644092364887348
20,2.158904211816726
21,1.8001934752687
22,2.15396424775343
23,1.9611187599429059
24,3.00478043199499
25,2.0142990925381463
26,1.8072810046586556
27,2.3181390130878694
28,1.7937132012392616
29,2.1556844757292293
30,2.5813187414381824
31,2.179615227649137
32,2.241014187594536
33,2.843922690404927
34,2.0023997625099743
35,2.5900369965311305
