c,Rg
0,5.09235560986269
1,4.832211246593013
2,4.278459327865581
3,4.148458838592954
4,4.172646900050375
5,3.1774102347666724
6,4.384546595441768
7,2.9697677526870687
8,4.465190330545832
9,4.046483427496028
10,4.447578715424831
11,3.9820924994404634
12,4.463209680723056
13,4.634696377078007
14,5.126022105502472
15,3.155200172033464
16,4.401770983706444
17,3.4466517959608276
18,4.824155331091651
19,5.344898638486982
20,5.037577417022988
21,4.322143352088174
22,4.158216188703997
23,4.92740304602739
24,4.8772401805324295
25,4.705417313044615
26,5.237103605324226
27,3.0476639975725663
28,3.807406265228338
29,4.433665515687895
30,4.980437211249631
31,3.7141910431478884
32,5.051344371491614
33,3.151067084369992
34,4.0796585034657005
35,4.241321454759118
