c,x,y,z
0,3.41095,1.56258,0.05674
1,4.58749,2.64385,7.05299
2,5.71038,4.21887,1.45344
3,3.78744,4.24308,15.36485
4,6.9941,2.53961,5.36582
5,2.67102,2.65545,15.79721
6,1.3554,5.99425,3.56504
7,5.89756,7.40977,12.69345
8,6.86152,1.66166,18.69639
9,1.60482,3.61509,20.28531
10,4.10601,0.23223,14.34269
11,2.93183,3.16669,18.47922
12,4.64868,0.8788,9.84966
13,0.90682,5.32645,17.37286
14,6.03115,6.85948,3.84137
15,4.28113,7.25327,5.19849
16,4.71762,5.94213,16.86196
17,4.47944,1.70233,18.52179
18,2.93376,0.75141,6.5
19,1.10244,5.66166,8.76693
20,6.32339,3.43742,5.56194
21,1.51459,4.80192,12.34856
22,7.25,6.60708,16.68459
23,5.5515,2.41173,4.87398
24,2.07219,7.17443,2.2068
25,7.43162,1.78584,12.7175
26,2.56008,5.29444,19.69459
27,4.89725,3.40605,13.95207
28,4.7203,5.04259,8.39827
29,6.33741,5.64257,9.7175
30,0.94689,2.68977,9.77078
31,1.95858,0.85576,3.0
32,2.44582,7.15809,15.13869
33,2.78917,3.98922,9.30151
34,4.34411,4.75219,20.42947
35,5.75963,2.02107,9.84772
