c,x,y,z
0,2.23496,3.10742,7.7175
1,3.05828,3.4297,8.55051
2,4.79989,4.78962,4.03158
3,0.05893,0.27438,11.79522
4,1.44106,2.33834,19.68782
5,3.24165,2.06382,4.65023
6,1.16495,3.38965,2.65144
7,6.4125,2.68276,12.60726
8,4.43071,2.25327,14.95388
9,0.75936,4.05587,0.02853
10,7.49664,3.70664,16.95081
11,4.41691,1.90088,17.82693
12,1.91142,1.06519,15.29674
13,5.71038,2.1173,4.76723
14,0.79596,1.8143,5.80295
15,4.86468,6.02797,12.76698
16,2.45041,4.89399,2.49426
17,7.41081,6.43679,3.04701
18,3.6757,6.91478,10.39924
19,3.66292,5.40242,17.79233
20,3.6497,1.76441,1.39574
21,4.2348,4.96604,12.44973
22,4.66745,0.98839,6.0
23,6.2192,4.78257,11.19849
24,0.76329,7.20686,8.20132
25,0.90682,5.30781,8.55075
26,2.151,6.60684,1.89534
27,1.84809,6.63604,16.58961
28,6.37046,2.7609,5.96234
29,2.74995,2.68176,10.29868
30,5.61842,4.49891,7.29868
31,7.40127,6.85753,18.61802
32,5.40327,4.67942,0.8797
33,5.44175,3.65196,19.84703
34,4.59786,1.50513,17.85223
35,2.1884,4.02072,13.84604
