c,Rg
0,2.250148621580361
1,1.7256565189515554
2,1.738558253755105
3,1.75563235052217
4,2.3795331542132376
5,2.1343791748187573
6,2.5872490325633524
7,2.745817812055272
8,2.613738296157441
9,1.8466240727879621
10,2.633271262688294
11,1.8418009022964457
12,2.5202443883679218
13,2.137925761035682
14,1.9855096725022516
15,1.8544985286594324
16,2.4289811721378167
17,1.7283907226376793
18,1.76214835019643
19,1.450287462401851
20,2.12386985201542
21,1.7074950700075242
22,1.8454727152412738
23,2.5617024202276113
24,2.036290444533883
25,1.7947867002515925
26,1.6131867355641132
27,1.724057088265931
28,2.350554786555718
29,2.230006905841325
30,2.24394600220237
31,1.533986183021216
32,2.603133822798974
33,1.98372441621814
34,1.6720430852403294
35,2.420663933077039
