c,x,y,z
0,7.02104,7.10162,2.9754
1,4.61687,3.5,19.64546
2,1.64355,0.39961,4.60887
3,4.42677,4.11805,2.55173
4,1.22279,4.14385,9.5
5,1.1585,4.42172,18.98227
6,2.32938,4.16087,14.26975
7,2.95614,2.65405,4.18105
8,5.60601,2.09826,8.13244
9,2.98019,1.39144,2.35939
10,2.45206,1.07181,12.90914
11,5.7069,7.28816,4.20478
12,5.65195,7.42224,15.29472
13,2.76193,1.55408,7.95034
14,5.39651,4.0612,12.2803
15,2.96444,3.3178,6.76564
16,7.38095,3.0694,5.95519
17,0.75487,2.09855,6.90679
18,4.28113,1.60199,19.09914
19,7.31138,2.55013,1.79102
20,6.23634,6.44879,10.95081
21,1.11805,6.07144,12.59356
22,6.32198,2.92781,16.89827
23,6.47051,2.43308,13.95905
24,4.10544,0.49984,15.09105
25,4.34455,0.10709,8.44676
26,3.61036,5.71038,18.80223
27,0.08048,6.74088,14.50521
28,2.56135,3.57212,16.84892
29,5.55418,5.22258,15.56189
30,3.67908,5.91361,6.39827
31,7.10156,5.33767,3.55431
32,1.53876,2.07976,19.47134
33,4.47847,5.65021,20.47909
34,2.01984,1.0732,11.15394
35,3.5432,3.6757,9.31637
