c,x,y,z
0,2.86747,1.13253,9.79377
1,2.13208,1.74763,6.04966
2,3.04386,6.20274,0.86178
3,6.71347,4.58346,3.44479
4,1.60199,3.76972,12.11234
5,4.22429,0.44498,1.93877
6,6.84968,1.57917,12.95128
7,6.75594,3.27234,10.05452
8,2.23342,6.46836,10.65987
9,6.77433,7.00323,13.41914
10,3.523,5.72003,5.64198
11,5.95694,4.37357,5.09161
12,2.98983,1.0613,1.1834
13,6.81938,5.59242,2.52244
14,5.72572,0.89029,3.24792
15,0.99314,2.9522,18.71632
16,5.78596,2.22258,16.39749
17,1.55832,0.60195,15.46559
18,6.22338,1.2367,5.85391
19,6.90197,0.60858,18.04612
20,1.10601,3.58917,12.65181
21,3.06624,2.95858,13.65315
22,3.40084,5.14597,12.0798
23,2.76815,3.33834,2.60329
24,4.39399,5.92648,7.60173
25,6.71785,2.76658,0.81554
26,0.6336,5.67047,5.99147
27,1.62329,2.17636,7.39924
28,2.10601,5.07104,16.5
29,0.08186,4.37099,8.1489
30,0.85882,7.34088,1.80151
31,4.261,1.29126,13.78071
32,5.54674,5.0,14.50953
33,4.98814,5.50987,12.23302
34,4.33834,3.39518,9.5
35,6.33688,2.66638,13.05888
