c,Rg
0,2.6537696373649315
1,2.8253135424055147
2,2.5848583759656933
3,2.392811719484005
4,2.272142180718451
5,1.9918359424410437
6,1.8569161779681924
7,1.714645358084289
8,2.166863803149612
9,2.4281395785456814
10,2.293988794763392
11,2.7756531808747287
12,2.0079219772939387
13,2.104128890610079
14,1.4621453236597242
15,2.2373148677153156
16,2.6575844691561548
17,2.51032036401731
18,2.9573341383583966
19,1.7724767205805554
20,2.8721426744679657
21,2.3042513522834267
22,1.768407809782574
23,2.2294918023172907
24,2.1396605345007416
25,2.525849830255156
26,1.621059192071653
27,1.722440090598219
28,2.0623816214755215
29,2.191462455028605
30,2.5848220717681905
31,2.5635274236879155
32,1.487107954790102
33,2.0366502516141547
34,2.131785901538896
35,2.098614522512412
