c,x,y,z
0,3.45335,4.94689,9.0553
1,5.62497,0.89475,4.73871
2,7.21864,2.59826,6.64599
3,1.13253,1.80022,8.59083
4,1.22775,4.5668,6.22671
5,5.86747,3.14597,4.40251
6,0.89688,4.17615,9.58266
7,7.40977,1.43814,9.10474
8,3.61036,1.72807,16.68966
9,6.75534,5.309,16.83533
10,2.01818,1.14597,8.55936
11,2.17615,2.9388,6.66724
12,2.0,5.78962,11.09083
13,6.33148,4.16364,9.60857
14,2.60601,1.56892,12.12933
15,0.78962,5.48448,9.16497
16,5.6884,1.60199,7.84021
17,6.52764,5.48324,10.31391
18,4.30703,1.35614,2.84626
19,4.78962,0.05092,8.35576
20,1.0,7.03316,10.77649
21,3.9616,7.25,1.68966
22,1.54042,3.63927,2.77755
23,5.60544,3.6726,7.89977
24,4.09651,5.93823,12.94376
25,4.17083,6.72762,16.43816
26,3.08644,6.94272,12.42835
27,3.29749,2.34356,8.37844
28,2.32339,7.36661,7.28413
29,2.97757,2.99956,2.40242
30,4.34455,1.29749,10.00044
31,5.859,4.88552,11.02234
32,4.5,5.1486,8.50719
33,6.32198,7.39475,10.77909
34,4.09156,3.60601,7.3159
35,3.81831,5.6884,13.71772
