c,x,y,z
0,4.33834,6.70201,7.64474
1,3.33834,4.14282,10.19849
2,5.41343,2.96915,6.64261
3,2.31985,7.44192,13.61404
4,1.66455,3.0,5.95034
5,6.44879,1.16363,19.26897
6,1.16292,3.57908,8.10076
7,4.22775,0.77565,10.60076
8,6.24773,0.55121,10.41972
9,1.24359,7.48287,15.19705
10,1.98442,0.65555,19.394
11,4.02791,2.56728,2.65216
12,3.33708,5.08451,19.87802
13,3.84521,0.03699,3.35455
14,2.77738,4.66839,5.75328
15,4.17514,7.34669,14.87521
16,1.26192,0.72128,2.41498
17,5.95699,1.71772,12.04478
18,5.98075,4.64736,8.08809
19,6.55337,0.31228,5.83976
20,2.60993,1.81768,15.58961
21,6.50678,3.23934,16.36429
22,5.03765,2.03751,18.10556
23,0.45427,3.51249,2.20279
24,3.20713,2.45726,3.99403
25,7.48109,0.09539,1.58843
26,2.63745,5.73777,13.39049
27,1.67188,6.85986,7.94715
28,5.84802,5.08461,18.5579
29,3.66282,3.40052,1.13267
30,2.22798,5.85441,17.39924
31,2.73944,3.27193,15.15845
32,3.0,3.00218,9.40178
33,6.49142,6.06914,12.59311
34,0.88812,0.94589,11.1511
35,5.33484,2.65922,13.34568
