c,Rg
0,1.7282982463394445
1,1.831888322087348
2,2.623831603094985
3,3.5048677396729246
4,2.269118463941449
5,2.423122461412134
6,1.6762726453653056
7,2.391390554656433
8,2.847052806623017
9,2.140771701419841
10,2.7461074477521814
11,3.075096422358167
12,2.6351261346280936
13,1.9407832250408596
14,1.951140779646615
15,2.475733661806132
16,2.3580144831616283
17,1.5467939702817568
18,2.204938276528393
19,1.658826305012071
20,1.8769267212387384
21,2.442043269805021
22,2.561302980652621
23,2.3608149517910118
24,2.054382409265617
25,1.982713676278045
26,2.3968515186802866
27,1.7434570745791247
28,2.4304064985923657
29,2.276160988287077
30,2.260272887728382
31,1.8426323148691386
32,2.1944264613105635
33,2.3605732018516177
34,2.020035817306218
35,2.2527536558620875
