c,x,y,z
0,6.56561,0.26672,14.19414
1,7.12986,4.68213,9.74732
2,5.56369,2.69755,15.97
3,4.96054,2.46068,16.15727
4,2.68714,4.5,13.89534
5,2.32634,1.8514,8.5
6,3.69499,2.6317,4.10173
7,2.26146,0.27553,15.89827
8,2.43108,2.70924,6.84626
9,7.25,2.14566,2.44925
10,5.01746,1.39399,8.47949
11,6.5794,2.74878,1.90495
12,2.09651,6.0107,14.9327
13,6.52576,6.16439,11.20533
14,3.19498,0.44479,6.07565
15,4.30225,4.36009,9.18601
16,1.79489,4.9485,1.87273
17,5.27193,2.76193,18.14489
18,6.02254,5.0,3.03082
19,5.86747,4.63407,14.94886
20,5.38412,4.80182,4.85223
21,2.63028,1.71429,1.03935
22,6.87263,2.66292,5.04701
23,7.44286,0.60195,11.14943
24,3.1689,5.50698,18.6561
25,3.639,2.46771,19.23624
26,1.47628,3.33032,18.18934
27,2.50351,3.51664,10.54527
28,4.51102,2.72766,0.56678
29,1.40359,6.1585,5.22568
30,6.3566,7.25379,15.96238
31,5.17155,3.28962,10.95128
32,3.38964,0.74154,2.96208
33,2.0,5.39069,8.7545
34,5.16789,6.05745,6.20037
35,3.48786,2.42683,12.94865
