c,x,y,z
0,2.99956,5.26146,10.0866
1,0.66893,1.66166,9.87281
2,6.49142,0.70709,5.03602
3,5.60544,1.60199,11.34789
4,1.98075,2.55646,12.81638
5,1.54508,2.10601,11.20741
6,0.61997,3.39831,6.50836
7,0.13848,0.54508,10.13856
8,4.40844,6.66586,9.40358
9,5.44987,0.3116,9.8377
10,2.85233,2.05311,14.52688
11,3.05311,2.76106,11.93371
12,2.5,6.23163,11.05358
13,0.44479,2.69499,4.05726
14,3.35565,6.3116,10.03289
15,6.05311,4.28891,10.3686
16,6.05311,2.21038,7.45407
17,6.05311,6.1585,13.57272
18,4.40844,2.98075,9.80727
19,4.20631,1.1884,8.26088
20,0.78962,6.54395,10.8872
21,1.29749,3.58535,9.84377
22,0.4168,4.6884,8.7882
23,5.69419,3.37885,9.87525
24,5.8415,6.31794,10.0237
25,2.83708,0.23423,9.79006
26,1.73854,6.903,11.43919
27,1.08554,3.5848,18.51819
28,2.18166,4.32147,10.40356
29,3.54665,4.21038,9.94707
30,4.15139,1.45492,9.87878
31,5.8415,4.55013,14.13254
32,4.66926,4.26146,11.86132
33,0.4057,5.84802,13.91574
34,3.39399,3.17615,10.62304
35,4.3886,5.36063,9.61039
