c,x,y,z
0,0.37388,2.0786,16.75088
1,2.44582,4.26146,4.03493
2,0.49319,3.63833,1.2927
3,6.4108,5.90155,12.6413
4,1.71038,1.34438,6.1506
5,6.48697,5.23342,15.65072
6,6.8238,6.68944,6.89444
7,4.86646,3.42909,19.25094
8,2.52027,4.66839,18.0
9,5.14385,4.28962,2.78216
10,3.81985,6.05398,8.89444
11,3.55556,0.09473,16.49019
12,4.39399,4.53765,9.20424
13,5.7633,3.30663,13.95388
14,0.09113,2.18233,19.74222
15,4.5,7.09915,0.64772
16,3.5,1.82021,11.98067
17,5.25237,3.23153,0.49956
18,3.88206,2.95741,7.00488
19,7.09724,1.35877,12.59744
20,0.99309,1.48146,19.05795
21,0.70894,0.02758,10.50472
22,4.98491,6.99393,17.15228
23,6.05437,5.73854,3.1155
24,5.75204,0.09796,4.72425
25,3.30225,2.09187,4.75088
26,1.26298,2.7375,16.04481
27,3.32645,4.67509,14.0835
28,0.4168,3.53612,8.7091
29,2.53014,4.92394,10.7521
30,6.59796,2.77386,10.29771
31,2.97496,0.91512,17.29727
32,1.44799,2.84932,12.26711
33,6.91332,0.3327,2.60124
34,0.72608,7.41546,9.52671
35,2.47017,6.79208,4.05452
