c,Rg
0,2.41334293369177
1,1.7944193125075312
2,2.211081288125789
3,2.0555458088303458
4,2.4362907209936995
5,1.630958084256
6,1.994808740531282
7,2.1523162251165604
8,1.97934200402558
9,2.4067755341327532
10,2.069789157233171
11,2.337827426351226
12,2.5131720020324915
13,2.297967493808387
14,1.8384800692419814
15,2.3548502938828193
16,2.3429598327756285
17,2.2902726581784973
18,2.3578294503843993
19,1.942904947494859
20,2.8929151824068398
21,1.9089119081298647
22,1.4788863522935087
23,2.3538776077782804
24,2.395454598463515
25,1.736758801705061
26,1.8625977075310707
27,2.006039835372169
28,2.231168283500821
29,2.5011479105602694
30,2.5558842083513875
31,1.9784528732320108
32,2.509541722366855
33,1.6280814419432463
34,2.0114948549524057
35,1.776240776555926
