c,x,y,z
0,5.83393,4.52056,17.82483
1,6.07144,6.3477,5.10357
2,1.26241,1.11073,3.13609
3,3.8415,6.24917,0.33797
4,5.37558,4.48303,3.86797
5,2.37003,1.92216,15.13977
6,2.0529,5.30584,13.29963
7,5.0369,3.18424,9.90312
8,3.76483,2.01843,9.96365
9,5.89697,7.19075,19.25302
10,5.29141,1.66292,9.00483
11,0.66257,2.48988,14.00971
12,5.45858,1.0,15.60298
13,3.73363,2.5,6.01191
14,2.7609,4.14025,17.27738
15,7.25,3.93685,14.06838
16,3.58901,6.26168,9.59976
17,3.50801,7.47329,0.33941
18,4.7161,3.28113,12.09697
19,3.08798,6.02947,6.18916
20,1.96323,0.8056,19.98133
21,4.75654,5.98583,12.49507
22,3.24711,4.99111,7.04701
23,2.74687,4.33708,2.80734
24,1.17615,7.0421,10.60466
25,1.81576,3.08132,1.59744
26,0.30782,3.55418,18.87313
27,1.88531,5.69934,17.55628
28,2.16174,2.51967,12.26704
29,4.71954,5.83593,7.75208
30,0.22471,3.80365,5.68162
31,3.44205,1.53043,18.14777
32,4.09452,4.39754,0.32908
33,3.79978,0.14805,15.84324
34,5.16884,4.02288,16.45558
35,1.60291,1.37503,6.49507
