c,x,y,z
0,0.80412,0.17372,4.13966
1,7.20069,3.79916,7.43383
2,3.64028,2.21126,0.00893
3,4.24254,2.55047,16.37648
4,2.18149,7.18433,8.3316
5,0.22929,4.09022,3.10556
6,2.13884,2.50093,9.68966
7,1.90851,7.44399,16.67348
8,5.10601,6.90461,17.60124
9,0.66893,5.97397,10.66296
10,6.51835,3.11326,3.56077
11,5.84143,6.52366,19.92332
12,0.39783,3.79908,11.95299
13,3.59756,1.97712,15.94865
14,3.23807,5.62042,5.79868
15,3.19401,4.28364,18.16024
16,0.12873,5.82385,15.18914
17,2.59357,3.92069,13.69943
18,4.63348,1.05311,6.5438
19,3.15068,1.74179,16.52503
20,4.9461,4.56369,6.40644
21,2.33059,6.63983,4.28533
22,3.02107,1.30066,6.55247
23,6.2616,0.66066,6.39827
24,4.57772,3.27075,6.92962
25,3.60601,4.84582,2.54248
26,5.15658,3.37164,1.59981
27,0.67475,3.94689,17.25506
28,0.4575,1.55208,20.08992
29,3.12966,1.01182,10.65072
30,2.34611,1.58657,2.59981
31,5.17238,1.67323,14.70478
32,4.88195,4.47232,10.39972
33,5.64158,6.28817,8.84892
34,2.4498,6.39805,12.75818
35,5.64537,3.02243,12.04016
